text,label
Encima se perdió la cachorrita que hermoso día del amigo loco,1
@MPerez1598 @VTVcanal8 @NicolasMaduro en serio crees que te van a leer? si quieres llamas a superman,0
Ojalá algún día Diosito me quite lo amargada y celosa.😒,0
@ConBici @HoyPorHoy Triste que se usen cosas como las que decís para hacer carriles bici como el que ha causado este atropello mortal.,0
"✴Feliz dia a todas estas personitas de aquí, en verdad lxs quierx y aprecio mucho, espero que lo tengan siempre presente ⬇⬇⬇✴",1
Lo bueno de que no este el Eze en casa es que puedo tocar y marcar el ritmo con el pie sin que venga a decirme que deje de golpear el piso ,1
Y después se preguntan pq es q me enojo..,0
Un amigo calculó que yo medía como 1.70 y me hizo el día ,1
"Las charlas que tenemos con estefanía siempre que nos juntamos,ayy dios ",1
"Estoy tratando de alejarme de todos los spoilers del final de Teen wolf, pero es muy dificil ",0
¿Ustedes también tienen esa risa fingida cuando un niño está fastidiando pero no le pueden pegar ni regañar porque está la mamá? Dolor puro.,0
@CariFutbolera Y no para nada esta bien mi princesa ,0
"@thelittlemell tengo uno en él cachete y hoy me salieron mil en toda la cara @$(#""(###+!!! ",0
@noticierovv  ser lleno de odio y rabiosa y resentido que nunca llegará a presidente,0
Tener sueño y no poder dormir #Ironico😑,0
@xloueeh nunca nadie se había preocupado por mi ahre,1
"Cuando estoy con mis amigas de la infancia me da miedo de mandarme muchas cosas, ejemplo escribirle a personas .. 😣😣😣",0
"SOLO MIRO PELICULAS DE TERROR..., PARA DRAMAS ESTA LA VIDA......",0
Que infeliz esta mina,0
Llega la hora de dormir y con ella miles de pensamientos por todo lo ocurrido 😭,0
@dileivac Lo malo es que todo se le está acomodando a Desanti con está vara del #Cementazo ,0
"Pero a pesar que me enoje, me de rabia, lo putee, golpee,e tc etc lo amo mucho y le tengo un aprecio por el tiempo de aguante que me ha",1
"Buenas tardes! No puede ser comisión, siempre hay fallas ya estoy cansado! @CFE_GolfoNte @ DelValle San Pedro NL",0
Ese susto que nos metimos hoy🤣🤣🤣,0
"El vicio es la ruina, no encuentro fortuna",0
@carrillomirko Por que sos re chantaaaaaaaaaaaa jajajajajaj ,1
"@la_patilla @NicolasMaduro la emboscaron, la atropello con la moto, le monta la sucia bota y de paso la detiene con refuerzos de 30gnbasura",0
Estoy tan cansada de todo,0
"Su hay algo que detesto, es esperar. ",0
"@DiandraViloria Y tu comes eso, loca? ",1
El niño que más quiero no aparece y no contesta nada y la neta estoy preocupada,0
Mi mama hace eso el jueves y no es mas mi mamá!! Lo juro ,0
"Se rompe el orto laburando y lo q te tiene q pagar, paga sin pensar y sin quejarse.. Nada bien puede hacer?  Que les costaba? Odio verlo mal",0
Este tremendo team ensayando con toda!,1
@lore_rs96 No sé qué entiendes tu por amargado...🙄,1
"Tu mama en vez de dar a luz dio oscuridad, pinche morra.",0
"@naroh @ilse0101 No, el corrector ha preferido censurarme el insulto previo, eso sí. Qué lastima porque se lo merecía.",0
De noche de terror de dia de comedia y por la tarde solo somos gente seria jaaaaa,1
"Mucho gusto, el placer viene después 😋",1
@Marian88963751 A mí también se antojó. Traigo un buen de hambre 😂 u.u Enloqueceré.,1
@RociLeguizamon5 Jajajajajajajajajajaja tremendo ,1
Nego adora provocar .. kkkkk opss,1
"Me caga que las personas abusen de la confianza que uno les da, y más cuando son las más cercanas #enojada",0
Metele nitro viernes ,1
Lo bueno es que el cortante soy yo #ironia,0
@Fcoantoniou Depresiva diagnosticada? Es como decir que te cae mal la gente con alzheimer (ambas son enfermedades😑),0
@Ivan_Ezequiiel Ahora tengo cara de perro tambien? Ah no entendia nada ,0
@pulsionparcial @vikidonda Donda digna hija d los q mataban c orgullo puro resentimiento y choreo algún día todos van a pagar todo se acaba,0
"Con 22 años voy a sacarme sangre con mi abuela, y se me hace un nudo en la garganta! #Decrecernihablemos #Miedo",0
Casi nos caemos con el camión por el barranco porque llueve mucho y la carretera a extremadura es mierda. Hemos patinao.  ,0
este programa es un insulto a la psiquiatría por qué lo sigo viendo?,0
@venditas Yo lo probé un par de veces y me pareció re incómodo porque demoraba ene en secarse,1
"@NasranaAIC Jajajajajajajaja no c, weno si c pero no wa decir ",1
Después no me quiero despertar en la mañana 🙁,0
"@Daylo_go Lo que tengo claro es que si Sonic Mania triunfa y Forces falla, ya sabremos todos a donde ira a parar el futuro de Sonic",0
@QuimiCarol_ Ke buen servicio ,1
Madrugar es de guapas ¿no? Pues espero ser hoy miss universo... @lavecinarubia ,1
Inevitable terminar llorando cuando tenés tanta mierda acumulada,0
@Tatilutteo Igual yo los preferiría a ellos en la gira antes que la susodicha ,1
"""la ira te vuelve imbécil y los imbéciles mueren""  Amo a Michonne, que lo sepáis",1
nunca me sentí más intimidado en mi vida que como cuando pasé por al lado de carolina gatica lpm mide como 2 metros ahre,0
Mis cartas del uno quedaron echas Mierda ,0
"Que aburrido snapchat la concha de tu madre, lo tengo nada mas por los efectos",0
#NocheDeTeatro Melek sospecha que es un policia Menos mal Sarp no cae en la trama que le pone pero por poco 😱😱,1
Hasta llorando me veo bonita deténganme :///////,1
@Hecate2punto0 @Gobegnadog Qué oportuna ^^ #ironía,0
La picadura de un alacrán es peligrosa... pero no tanto como No me Queda Más de Selena... esa madre te corta la respiración en segundos.,0
Sólo tengo miedo a una cosa: no sentime querida por los que me rodean. ,0
Déja de besar y dime la verdad —frunció el ceño como un niño pequeño enfadado sacándole de paso la lengua.,1
Que desesperación neaa,0
"@nAhugonzA12 que hermoso que te hayan aceptado después de tanto, te re mil felicito, sos super valiente y estoy orgullosa de vos🌈",1
Y cuando todo esté oscuro yo te aseguro que no serás tímida en la intimidadddd,1
@WasabiiGirl @MrVago_ mmmta que es broma ira pues,0
otro día sin dormir ): alguien ya quíteme el trauma de que va a temblaar. ,0
@mccarlanga siiiii justamente estaba escribiendo al respecto!!!! Se sintió en El Marquéz ,1
Qué terror😭😭😩😩,0
@DebRyanShow #Rayito no te pases estoy nervioso con esto de los iPhones 📱,1
@DKev_14 Optimismo al 💯 cabron! Vengaa👊🏻,1
No se puede estar bien siempre busca pelea.,0
"Me Da bronca sentir tantas cosas por el,y no saber como decírselas. ",0
"Bueno esto esta muy aburrido ya, buenas noches❤",0
Me enojo por todo😩,0
Evidentemente Wonder Woman pasó a estar en mi top 5. TREMENDA.,1
@Scarletbisex No me deja 😥,0
El que con muchas juega con ninguna se queda. 😎😌👍,0
@lLumosl Deja la indignación a un lado!  Ya veras cuando te vea en la universidad 😡,0
"No me puedo dormir, así que fui a tocar a Nala para ver si vivía porque desde que vinimos de la plaza que no se levantó ",1
Si pudiera describir esto.. - Qué feo me viene mi ataque ansiedad,0
Le tire tremendo pique sobre fondos a romilanga eeee,0
"@ideasgraficasrs De aplaudirlos, con dos ladrillos, en la cara ",0
"Que pelea hermosa entre artistas , una locura",1
"Dicen que no es bueno que duermas enojada, yo por eso comento lo que no me parece, eso no quiere decir que me enoje.",1
"Ya se lo mande, estoy muy contenta ahre",1
"Odio los lunes!. 😑 tener clase de 6 de la mañana para mi es algo traumante, no saben lo que me cuesta esa levantada 😭",0
@krynathy Ya viste IT? Traición!!!! ,0
Alda vino de sorpresa❤,1
El pueblo indignado pasará descontrolado a otro nivel de protestas;sobrepasará a la dirigencia y escogerá el camino libertario a la salida,0
Cuando mi madre venga a su casa  Me va echar   Hace una semana que estoy aca ,0
#PensandoElFuturo #AlbertoGil #ironía no descartemos nichos de trabajo como aduaneros o constructores de vallas,1
@dmorenochavez Esto es de lo más repugnante que ha dicho en todo el día el secretario. Si,0
"@UnpurxSheep +no por tristeza, al contrario, eran lágrimas de alivio, pues le había aterrorizado la idea de que él no quisiera eso aún*",1
@javierveri @MonaLavro solo diré que vi 1 min. del trailer y como me amo veré friends porque me cagué de susto #tioaliennomelleve,0
Otro entretenimiento para mi alma sin ganas tendré que encontrar,0
@FatyPalomares Lloremos juntas ,0
"@romoyano_26 Tal cual, el tema es que pasó caleta de tiempo dejando plsp enamorados, que hasta le compartian sus claves de Netflix ",1
"@Maribolika Encontré una modelo ucraniana con tu foto, te pille poh comadre ",1
"No importa lo molesto que puedas estar con alguien, sin importar la razón siempre te preocuparás por su bienestar.",1
Hasta dando conferencias de prensa es el mejor Gallardo JAJAJAJAJAA que hdp ,1
@AnyiInstituto Porque estas enojada? estas mas loca que una cabra y si te seguis hablando con esa vas a quedar peor jajaja,1
@iiann_x4 Ajajaja pero he-man era rubio y yo no ,1
odie teen wolf tantas veces por muchas cosas que me cayeron mal... pero omg. voy a extrañar mucho este show 😭 LLORO.,0
@LeoDelPino7 Hola gordo estoy ofendido me cambiaste por la bola de pool estadounidense esa de tu foto,0
"Estuve todo el día llorando o a punto , bien pelotuda 🤦",0
via @Alanbritoerhack:  SUSPENDIDO EL PARO DE NOCHE pq DA MIEDITO LO OSCURO #Margarita,0
Es horrible cuando te das cuenta de que tienes menos dinero del qué pensabas💔,0
Quiero cigarrillos lpm😤😤😤,0
@fcontechad Toda tuya Felipe ,1
@AscencioYareni Jajajaja wey la recogiste de nuevo? O la agarró él porque ya no estaba ,1
[] profe: Q linda sorpresa que se acordaran uds de mi. Los quiero mucho. Grax x compartir este momento conmigo Felices vacaciones mis amores,1
"Ahora que va a pasar con los detenidos del atentado de Barcelona? Carcel , extradicion? #miedo @mossos",0
"Si con eso me pongo nervioso, no quiero imaginar el dia que suceda.",1
La hermana de Camila me pone musica deprimente LPM 💔💔,0
"Me faltó Minhyuk, bueno, a él tampoco lo superaré ",0
"@DebRyanShow #rayito no importa el color lo que importa es tu preocupación por tus seguidores, muchas gracias por esto💖💖💖",1
@FuriosoChe @10Requena Cada día nos dan más motivos para estar orgullosos de ser españoles... #ironía,1
3 días y todo sereno 🙁,1
Jajajaja es muy gracioso pensar toda la situación,1
Pedro tenía temor de ofender a sus compatriotas que volvió a sus antiguas costumbres y ya no comía ni se juntaba con los gentiles. #LESAdv,0
Me siento enojado con la vida y por muchas razones 😶,0
@lauracarrranza Tu vas a quedar mal no yo ,0
Estoy nerviosa💃💔💔,1
@hec_garcia Lo que da es tristeza infinita,0
@AtTimesMX y hace bien para eso lo pusieron lo canadienses. No que el pena es mas agachon y corrupto que ya regalo todo (incluye poblacion),0
Sabemos que la vida es dura pero la amargura no es la solución.♪,1
No soy nada orgullosa y amo ser así,1
@ItsCarolaG Clarmente. A parte las cosas que decia la madre. Desquiciada la odio.,0
"El filtro que tengo, terrible",0
@TwoPotz Calla que la hackeas bien rico 😅,1
"@GarciaAller Anyway, lo siento, no la quise ofender, sólo que me dejé llevar por el tono inspirador de su artículo",0
Cuando me enfado y tiro cosas,0
Que aburrido que estoy,0
"@jealeanetdiez brutal, felicidades, no sabes cuan orgulloso estoy de ti!",1
#pelirroja ...!? Me das un poco de ,1
"Imagine x un momento q su hijo, Diego, cansado de ver tanta miseria en el país sale a protestar y lo matan (ni q Dios lo quiera) @GobLizeta",0
hostia puta qué mareo me ha entrado ,0
#NocheDeTeatro Mi @EylemYilmazCL_ siempre tan preocupada por mi 😙 #ComunidadIcerde,1
Ya quiero que sea mañana por la tarde para sentir la satisfacción y cariño de estar entre sus brazos,1
"Lo que hace la soledad, la tristeza del momento y la canción adecuada...",0
Quien es la pelotuda que perdió el celular en el CERRO por filmar a los nenes? 🙋🏻🙋🏻si Sres así de pelotuda,0
"Vivo #Feliz, #vivo #danzando, vivo mi #música, vivo #Bailando",1
Me pone tan de mal humor😤😤  Esta conmigo ahora wach😠😠,0
@rppdeportes JA JA JA rrodilleras magicas 😄,1
"Como dijo el gran pity alvarez,TENGO LOS AMIGOS QUE QUIERO TENER, no pido mas nada que su alegría en mi vida y festejar cada momento vivido.",1
@pegada123 Admirable. Suerte.,1
"""con esa cucharita y terrible boca no vas a terminar de comer"" amorosa",1
@Ivansexxxoso Gracias.. eres de la clase de amigo que se extraña cuando se van... 🙁,1
@ariimmolina Que horror esta vida!,0
@PushMeJoel Si lo se jajaja ya me abrió varios pero ni para contestar ,1
"@PacoRoca11 @joseperdi33 @orue_s @Elaguijon_ @eldiarioes Por qué le iba a insultar, si lo hace usted mismo, y solito.",0
Estoy tan emocionado ! 😍🎷,1
18 años al pedo.. decir que me uso cuando me hizo un re escandalo y demostraba estar mas enganchado que yo  Resentimiento? Donde? ,1
"Qué horror querer ir a todos lados, sin dinero y para acabarla de chingar con Agorafobia 😒",0
Perdóname Twitter por haberte abandonado tanto tiempo ,1
bue banca me largue a llorar,0
"@monsexgee La mesera por que la gefa es conmigo, bendito sea el descuento jajajaja ",1
#4Oct #DEAGalicia2017  Nótese a #ironía coa que estou tuiteando ...es que a mí la eterna derecha gallega me aburre 😴😴,0
Murió para mi ,0
@kustomshady Jajajajajajaja ctm ,1
"@LANACION Que inversores? La bicicleta financiera tiene temor? Si gana ,sera senadora,como Mendez.Para ampararse en los fueros.",0
"He escuchado a personas decir que si comen por la noche luego no pueden dormir, en mi caso es al revés, si yo no como no duermo!! 😂",1
Creía haber encontrado calma pero volví a enloquecer,0
Ayer se le perdió el abono a todo el mundo o es mi impresión?,1
No se puede creer que hayan pasado 4 años de que murió Cory. Qué terrible... Tan joven y con tantos proyectos destruidos por la adicción.,0
me hice una cosa rara en el pelo. Vamos a ver si queda como lo imaginé...o no. ,1
@Perudefensavida @Mimp_Peru lamentable xd,0
¿Estoy enloquecido o enloqueceré?,1
Tengo sentimientos de tristeza al ver que mis compañeros ya están en prácticas 😔 pero de alegría a la vez de que cumplan este peldaño 🤗😍,1
"#FanArmyFaceOff #ARMY Estoy escuchando Spring day y casi lloro, me siento orgullosa.",1
Vamos a ver una epiquísima lucha por ver qué support rushea antes el Ardent Censer #Ironía #Worlds2017 #PlayinWorldsLVP,1
Tan mierda sos para aprovecharte de la gente que es buena con vos? 😡,0
"La Negra no esta para pelear, pero lleva como mil horas peleando, toda ofendida de la vida. Jajajajaja te amo.",1
Empezando el dia #enojada con los onvres 🔧,0
@alondraheravil @miranda_patino eres toda una doña ,1
"Se equivocan cuando dicen que llorar no sirve de nada, sirve para sacarlo todo cuando ya no se puede recuperar nada.",1
@Anahi vas a ver Anabelle? 🤔🤔🤔 #MIEDO,1
"Neta, muy neta; es genial ver crecer a @GrissRom. De hecho es genial ver crecer a todos. ¡Nunca desistan! #PaLante",1
@logiczzzzzzz @ByAdri10YT @JustMagaZ @AyudasEsP @Toony11_ Okey y te hice algo para q empieces a insultar jaja random no soy lo serás tu,0
"La depresión es una enfermedad aunque se burlen, es algo delicado, reduce la calidad de vida del paciente, al punto de llevarlo al suicidio.",0
Odio las moscas 😢,0
"6. Aunque la gente piensa que no, soy muy tímida y un tanto introvertida.",0
Solterito se vive mejor ,1
Hasta la vista beyby Jajajaja  ,1
@robftjimmy Pero jota es legendario 😭,0
Todos los pisos del edificio están de joda jajaja ,1
"@SoyesaZaay Ay dejame en paz Si ando sentida pero, sobre todo, hormonal.  A pesar de su traición  no puedo dejarlas de amar.",1
@Aldana56789 Aaah man  no sea pue asi prima ,0
Como me cague de risa jajajajaja,1
@tamaritedu @palop_jaime @Javi_ramosmarco Será por culpa del @yetradio  #Ironia,0
Toda la ropa que me regalaron me quedaron gigantes y la zapatilla me quedó chica. Qué suerte la mía,0
"""Las palabras severas provocan ira. Pero las que se usan apropiadamente la quitan"" Proverbios 15:1 #FamiliaSana",1
@Netshoes_AR que desastre que es tu #ecommerce. Experiencia única e irrepetible. Para no recomendarle a nadie. #desastre #horror ,0
"Nada más te engañe con una vieja, menos, como con 5 yo creo ",0
Mis vecino tienen tremenda joda,0
Arroba fans de Bruno Mars traten bien a Camila porque es una bebita y esta emocionada y porque tengo la chancleta en la mano,1
No quiero recordar lo que hice ayer. ,0
@nariguet todo bien menos mis Giants 😆,1
T paso alguna vez?Vi x la puerta d la pieza pasar a alguien x el pasillo. Miro y no hay nadie. #Raro #Tepaso   ,0
@CamiRa24 Por que te enojo,0
@vegetta777 Alv nunca te escuche tan enojado D:,0
"No mamen, que pinche tormenta ",0
@CristoAtado Ese tipo de personas no dan ni tristeza. Dan vergüenza. #rabia,0
Ojalá pero OJALÁ... Que les vaya muy bien juntos ,1
#Felicidad es cuando tu oncologo te dice que los estudios dieron perfectos y que te ve el año que viene,1
:/: me siento deprimido,0
@AliciaVery ¡Feliz día!,1
@trafficVALENCIA @8f57904e8918478 De noche y oscuro alguna otra pregunta ?,1
"#Cumaribo #Vichada, la independencia hoy nos abraza a todos los colombianos ¡Feliz #20DeJulio! #UnLíderParaTodos",1
@bascois Actos de venganza contra un dictador y sus acólitos? Por supuesto.,1
@laaficion @MilenioLaguna Se enojo el petardo puro cartucho quemado juega jajaja,1
@RCTV_CONTIGO Cuando aparece es sólo para amenazar,0
Los que habláis y no hacéis nada al respeto. Seguid así que vamos muy bien. #Ironia #ModoON,0
"este hijo de puta q amenaza co matar a mi gata, terrible denuncia se va a comer",0
"En serio, no sé como interpretar nada ya",0
"""De pronto ya no quise regresar a casa. No tenía una casa. No tenía nada más que rencor y miedo.""",0
Voy a desenterrar Under the Red Hood y Lost Days para leerlos otra vez y dejar de sentirme ofendida,0
"Con Gastón me hago la enojada y me tira un ""te extraño"" 😭💗",1
Idiota ese insulto es nuevo genial,1
"Mi perro se comió unos manjarcitos maravillosos de mi hermano chico y yo, como la mejor hermana del mundo, le regale los míos 😭😭😭 #pena",1
"@guidocass Juro que recién lo leí perdón, pensé que faltaban mas partidos igual 😥",0
Estoy muy enamorada de todas las canciones de lana por más que sean lo más deprimente del mundo ME ENCANTA,1
Donde deje mis trabajossssssssss😤😩,0
@SalvadorHicar Ahora ya estara bien el pasto (?) ,1
@NoticiasCaracol @JuanManSantos Claroooooo.😎con esa cantidad de infraestructura abandonada....que cosas? Esta peor que maburro.....🤔😥,0
"Ver cuanto falso va a haber va a ser muy gracioso, a lo experimento social, pues algo así :p",1
@kzla_ Buena técnica? ,1
"Este mes,  lo dedicaremos  hablar sobre  la #VIH #Vacunas #UsoRacionalDeAntibioticos #LavadoDeManos #Depresion",0
"Q horrible es ser político viven siendo criticados,temen x sus vidas,son traicionados,y un paso en falso lo tumba,su familia es vigilada.",0
¿Por qué soy tan orgulloso? 😅,1
@Oscielcarmona Una fomedad tremenda zzzzz,0
por suerte nunca me paso 😏,1
"Vivo #Feliz, #Vivo #danzando, vivo mi #música, vivo #Bailando",1
To desanimado pra krlo,0
@eri_zu3 Jajaja veci me hiciste la noche ,1
"@ponminombreaca No es mal hablada, pero puta que es amargada!",0
@WBPictures_Ar Saca la mano de ahí carajo ,0
"Casual, o sea, capaz y tiene mi numero!!! ",0
@Camila_Cabello @BrunoMars ME TIENES ALTERADA EMOCIONADA GRITANDO Y SIN PODER DORMIR 😅,1
@DavidGmez99 Piensa lo que quieras y como quieras que ellos seguirán donde están y tú igual de amargado por estos temas #XD,1
"@JimJusticia Si, hay miles de agresiones al día por ello... Totalmente de acuerdo #ironia",0
@CassanoAgus Una revista!! Expongo el miércoles en un congreso organizado por la UBA ,1
Tremendo cansancio tengo y no puedo dormir,0
"Me conoce hace menos de un mes, le clave el visto como 7 veces y me mando feliz día. Basta no puedo ser tan sorete con la gente",1
@tohosjinki enojo* ya esta dicho xd oka,0
@esegatovengador Marcate un Cardenas y pon chicas con poca ropa #IRONIA,1
MuchachXs recomiendenme una peli (terror no ❎),1
Uh que aburrida estoy,0
"No hay peor comunicación que la de los comunicadores, ni estudiante que un profesor #Ironía #LaVidaMisma",0
@Manu_SVQ27 Ya sólo cogerle el teléfono es un insulto,0
dibujo hojitas le doy color a los pezones para que resalten de furia en fin es un trabajo duro pero alguien debe hacerlo,1
@DominguezViki Te faltó la ratita y hubiera sido más gracioso jajajajaja,1
"Os acordáis cuando, incluso en privado , alegrarse de la muerte de alguien nos producía cierto sonrojo ?",0
"El propósito del ladrón es robar, matar y destruir; mi propósito es darles vida plena y abundante. Juan 10:10",1
Un mundo alegre al revés.,1
"#Calamar #Guaviare, tierra donde también brilla el amarillo, azul y rojo de nuestra bandera ¡Feliz #20DeJulio! #UnLíderParaTodos",1
"Que chistoso cuando sales con alguien pero al final no funciona y la amistad sigue, entonces hasta le dices que te presente a tu crush 🙊😂",1
@MR11ok Que tristeza capital no debes irte vos.......🔴⚫🔴⚫🔴⚫,0
"@mariobautista_ Por esta, y una mil razones más, estoy orgullosa de ser #Bautister",1
Si no abrazan y besan a sus mascotas hasta el cansancio porque son las únicas que no se quejan ¿para qué las quieren?,0
@anvalfajac taba bueno el incienso parece ,1
"Cada vez pongo más temprano la alarma, ese pánico si se puede ver",0
@CowgirlDi @Ing_Roger_Pa Ahhhh!!!! 😏😏😏😏 haré de cuenta que no leí este tweet... Pa que salga mejor la sorpresa!! 😎,1
"Se amargado se te ve, cuando vos andas patruyando me la como a tu mujer",0
Son terrible las ganas de tatuarme todo el brazo,1
"@renfrancis Oye we, recordé que en la firma tomé foto a Chris y tú ""Guarda tu teléfono,porfa"" Qué amargado, como tú los tienes todo el día😢✊",0
"Obviamente que le parece mejor, basta con mirarme... No sirvo para nada y soy horrible.",0
Va LLENA de dios pero VACÍA por dentro 😂  #ironía,1
Todos los que me acompañaron ayer de vdd tienen un lugar en mi corazón ❤️ ¡Gracias amigos! (más el ceja que vive para el aeropuerto) jaja ,1
"@danisiachoque Qué bueno, me tenía preocupado eso de la dignidad y de aguantar hambre jajaja",1
"Que cae tan bien aunque sea un Mentiroso, Ja. 😅",1
@omarhernadez19 Estoy muy triste porque ya se nos acabo nuestro fin de semana y ya te extraño ,0
@Jahiluz iggggh no sé si sentirme indignada o que >:v xD!,1
Mis amigas me tienen abandonada,0
Que cagada que mañana tenga que ir a reposición 🙁,0
Ya se me están pasando las ganas de enviarte memes 🙁,0
ESTOY LLORANDO DE FELICIDAD,1
@SCT_mx @gruizesp @beltrandelrio Hubo al menos 5 oficios que indicaban el peligro inminente pero no hicieron nada.,0
Estoy más ofendido que alzate cantando.,0
"Pobre mi novio, casi le arranco la mano en el cine ",0
Como se puede poner un mg a algo cuando te da #coraje que suceda. Un icono q represente #rabia en twitter ya. @marlol9 @labasculaTV,0
Volvamos a la semana que mi única preocupación era pasar alcohol a la habitación,0
"Si tienes el cabello rizado, sabes el terror que se vuelve con el clima húmedo 🦁",0
"Con el mame de Peña me he dado cuenta que muchos no saben usar comas. Okay, a mi también me fallan pero no tanto ",1
Pasando el susto!! #Temblor ,0
Que miedo perderte 😭,0
"@Sinner_Silas «en cierta medida, soy una humana con poderes…  —El enfado se disipó con rapidez y dejó lugar a una mueca divertida, la cual»",1
"El cobarde Arias Cárdenas según el mismísimo Chávez, se las da de macho.Agarra un fusil y saca a los Cubanos, o recupera Guyana o el Esequiv",0
@Clon_39 Es que le robaron la yegua por eso quedo amargado el hombre.,0
@Luca_suarez11 Callate luca seguro te hacemos la vida mas divertida,1
Ahre la mina seguía resentida,0
"Terrible el agua que tomo, terrible el salamín que me morfé.",0
Lo mejor de todo son los memes que se hicieron de la fake 😆,1
Llegar a casa feliz de clase y encontrarme con más buenas noticias 💖😍 #Felicidad,1
@verxfem Vaaaaale pensé que era la única a mi este hombre me suena de algo ,1
"Indignada con @orange_es me podéis pasar una dirección para reclamar, llevo solo 2 meses con vosotros y ya me quiero IR!!!! 😡",0
Es increíble como te olvidan en tan sólo un chasquido,0
"alguien me explica como hacen para insultar tipo abreviado ""lpm, lcdh, ect"". esta bien que tengan paja, pero yo así no me puedo descargar!!!",0
"@Gipsy_Toy @Dieci7Rayas Holii, yo por mí encantada JAJAJAJA",1
La gente se está muriendo de emoción por conocer a Sachin. Se nota en los tweets que nombran a la Wonkru #Ironía,1
"@veysandoval Si entiendo Vey, pero yo tuve acné y las que me preguntan eso son amigas que no cuidan su higiene, sin afán de ofender !!",0
"#DeColombiaMeGusta Su alegría y calidad humana, que se identifica en cualquier parte del mundo 🇨🇴🇨🇴🇨🇴",1
Siempre es lamentable un suicidio.,0
Vi una historia en insta... muero de ansiedad por saber quien es? 🤔,1
"@Tuitnauta @kuraitsukiryu @EdyNightmare Cara vez más fuerte la señal, cada vez más peligroso el rastro ...  Una civilización acabada... SOS",0
Se cae el cielo... que lave todo lo que angustia... #Rabia #Miedo #Oscuridad,0
¿Quién se va a pasar toda la noche viendo películas de terror? Yo no porque después tengo pesadillas,0
@mario7fun @tinchex_ son una pesadilla lpm,0
Que risa me da la gente que esta mas pendiente de tu vida que de las de ellas  mismas!,1
@AgosPuig Ey estoy nerviosa no sentimental jajajaja,1
@cristobalncs @CamiloIgnaciov Me encanta porque la abuela ni se movió para agarrarla ,1
Puedo decir qué son Vacaciones casi casi hasta qué me digan cuándo. 😅,1
@agustingtw_ Viste? Me dio una tristeza.,0
enfurecida y sedienta de vino,0
@galvanochoa Que sorpresa que nadie crea en el @INEMexico .,0
@GalaxyyGod AYYYYY ME VAIS A HACER LLORAR,0
@panddyFNAFHS Mero: BEBEEEEEE -HUGSSS-  Meru: -le habla a panddy- veo que pand es muy miedoso (????) ... -risa malvada-,1
"@laulezz850 @AnibalPachanga5 Por quien lo decís? Pensé en Paula, pero de flaca y escuálida no tiene nada!! Será la aburrida de chechu😂😂",1
Ayer mientras daba la devolucion polino a fede y laurita me vino a la mente que laura estaba 🤰 #miedo jajaja,1
Ve bien por la vida y te ira bien en la mida... asi ei!,1
@benjaminsmithh_ te amo carajo mierda tengo tanto q contarte te voy hasta a llorar por teléfono preparate mentalmente,1
No quiero que sea 26 😢 .,0
se enojo porq le aplique la del maincra,0
@mujerlunabella Nada más están los trabajadores del hotel no mames ,0
Dia de pinote 😅,1
@YarielaMora @Haylock049 @jits2899 @Danielaeche07 Que cansado 😪,0
"@marianlopez1324 Borre messenger, nadie me habla por ahi 😟",0
"@fenalovesmiare @ladivaza @MIAREsproject El solo se defiende como una persona normal haria,hasta lo han amenazado de muerte",0
En la cámara gesell se escuchan voces y pasos pero no hay nadie. ,0
"Por favaar, que dolor de cabeza. Y para colmo no me puedo dormir  🙁",0
Que @KikoMatamoros no haya conseguido enchufar a ninguno de sus inútiles hijos en salvame y #huracanalba lo consiga tiene que joder #rabia,0
@Kote2203 Oye la Kgo!!! Tremenda cola jjajjajajjajjajajjaja No me gustan los gatos  Pero si es lindo!,1
@Apixelados Y aqui es de noche y esta llovien pta que sad😡,0
@GustiSabio Por que hablas así porque sos internacional ahora? ,1
No le sale estar enojada 😏🔥,1
"Eso de enojarse por cualquier estupidez ya me canso, o sea cual es el punto? Solo empeora mi humor ",0
Todo esto es culpa de los gobiernos anteriores!!!! Este gobierno ha sido transparente y ha dado resultados!!! #Sarcastico!!!!,0
Es curioso que la definición de depresión como expresión patológica del fracaso del humano tardomoderno sólo aplica para clase media y alta.,0
Odio estar tan enojada y que me de risa💆,0
Que puñetera es la vida a veces eh ,0
"""Luces como si estuvieras cansada de todo y de todos""  Lo estoy mamá, lo estoy.",0
@traffiCARACAS es triste que estén arremetiendo con la gente inocente abusadores en casa tenemos familia e hijos que nos esperan a diario,0
@eliasintwiter Suerte y disfruta!!! ,1
"Hace un año atrás entrabas a mi vida despacito sin romper nada, con desconfianza y dudas..  Y hoy te amo más que a nada! ⚓",1
@erickf4lopa No se por que preguntan esas cosas te juro ,0
"@cokeanthony Ibas para eso,  pero después de lo que vi el sábado, te miro con temor 😳",0
"@workxholic Sentía un cosquilleo agradable, sonrió. —Gracias, Azu. Eres demasiado agradable, hablar contigo siempre me anima.",1
@lugegasa Y si es Malito? 🙈 ,1
Pero que ganas de que tengas un caniche así te lo pateo hijo de puta un insulto que diga,0
@OmarChehadeMoya Te escucho y solo oigo cojudeces. Te miro y solo veo a un convenido y cobarde.Ojalá desaparezcas de la vida pública carajo.,0
Un espejo para @marialauratv ASAP: tilda de violento a @jlespert y tu discurso? ,0
Yo siempre dañando mi celular 😍que sorpresa 🤷🏽‍♀️🤦🏽‍♀️,1
"1:25am tengo muuucha hambre, comer algo o dormir? ",1
